candidate_id,name_a_id,name_a_type,name_a,name_b_id,name_b_type,name_b,comparison_mode,jaro_winkler,levenshtein_distance,edit_similarity,soundex_a,soundex_b,soundex_similarity,filipino_jaro_winkler,candidate_reasons,algorithmic_priority,candidate_nature,review_classification,classification_basis,verification_status
LASA_75a222a026e5db7c4ad1,GENERIC:FORM_c3d7e62706f995b80f19,generic,D-Alpha Tocopherol Acetate (Vitamin E),GENERIC:FORM_9023a3a01c8f92ddda0d,generic,d-Alpha Tocopheryl Acetate (Vitamin E),generic_generic,0.987097,1,0.967742,D413,D413,1.0,0.986207,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_c6f5609c82dc12380492,GENERIC:FORM_4f456e9582e9e7903004,generic,Levocetirizine (as dihydrochloride),GENERIC:FORM_31caa434e94c320c05b1,generic,Levocetirizine Dihydrochloride,generic_generic,0.987097,2,0.935484,L123,L123,1.0,0.987097,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_59d6240b36c9b314bbe8,GENERIC:FORM_e546bcda0a5a946563ac,generic,Paracetamol + Hyoscine Butylbromide,GENERIC:FORM_24d1a6a28e21b48f6856,generic,Paracetamol+Hyoscine N-Butylromide,generic_generic,0.987097,2,0.935484,P623,P623,1.0,0.987097,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_df58f468b98c76aaff53,GENERIC:FORM_a62b5a9bccab84b171cc,generic,Telmisartan + Amlodipine(as besilate),GENERIC:FORM_1ee8efb0e7b2fe5528a5,generic,Telmisartan +Amlodipine (As Besylate),generic_generic,0.987097,1,0.967742,T452,T452,1.0,0.973763,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_9604a8708b54751eea0a,GENERIC:FORM_ced7cd09e69e4d707303,generic,Phenylpropanolamine Hydrochloride + Chlorphenamine Maleate,GENERIC:FORM_d6c45fd7968624ec0c27,generic,Phenylpropanolamine Hydrochloride + Chlorpheniramine Maleate,generic_generic,0.987067,2,0.963636,P541,P541,1.0,0.968923,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_43628d3da663dfa3bdff,GENERIC:FORM_d6c45fd7968624ec0c27,generic,Phenylpropanolamine Hydrochloride + Chlorpheniramine Maleate,GENERIC:FORM_3c65d350f81eb1c7a162,generic,Phenylpropanolamine Hydrochloride Chlorphenamine Maleate,generic_generic,0.987067,2,0.963636,P541,P541,1.0,0.968923,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_4836bec79afd0c977ff0,GENERIC:FORM_7c6e21735927ec19c8c1,generic,Carboxymethylcellulose (As Sodium),GENERIC:FORM_6c0ce666dbad3781d8d2,generic,Carboxymethylcellulose sodium,generic_generic,0.986667,2,0.933333,C612,C612,1.0,0.986207,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_3d49d759559a17910301,GENERIC:FORM_11f598d37ecedc34b7c3,generic,Chamomile Oil (Aceite de Manzanilla),GENERIC:FORM_fca2b0bd32c430a6886e,generic,Chamomile Oil (Aceite Manzanilla),generic_generic,0.986667,2,0.933333,C554,C554,1.0,0.961667,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_e9240f005b750a9a2bf2,GENERIC:FORM_57475fe32429bd1fa1f3,generic,Dextromethorphan (as Hydrobromide),GENERIC:FORM_a87c0dc3e1c799480d6c,generic,Dextromethorphan Hydrobromide,generic_generic,0.986667,2,0.933333,D236,D236,1.0,0.977493,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_29b03d441c60669982e0,GENERIC:FORM_a02c163328778ea21305,generic,Diphenhydramine (As Hydrochloride),GENERIC:FORM_763778ff22509dd858c1,generic,Diphenhydramine Hydrochloride,generic_generic,0.986667,2,0.933333,D153,D153,1.0,0.95523,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_82afcf8da3f61e2b88a3,GENERIC:FORM_5894f121b96ff3bd0ff3,generic,Trimetazidine (as dihydrochloride),GENERIC:FORM_27d2d275e510743eac72,generic,Trimetazidine Dihydrochloride,generic_generic,0.986667,2,0.933333,T653,T653,1.0,0.986667,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_2bacd171f24c6802143f,GENERIC:FORM_8dbf17ea2e0342f76f28,generic,"Vitamin B1,B6, B12",GENERIC:FORM_8a6fc84ae1c7de6ffa33,generic,Vitamins B1 + B6 + B12,generic_generic,0.986667,1,0.933333,V355,V355,1.0,0.986667,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_4344d3a5473d7468b745,GENERIC:FORM_31124586b307067bcf91,generic,Clopidogrel(As Bisulfate),GENERIC:FORM_0d7544115b006312738b,generic,Clopidrogel (as bisulfate),generic_generic,0.986364,2,0.909091,C413,C413,1.0,0.986364,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_621e704acd39b508119e,GENERIC:FORM_dffb3ea4abe7908b0854,generic,Amlodipine (as Besilate)+ Valsartan,GENERIC:FORM_c7b81764304118e2a49e,generic,Amlodipine(as besylate) + Valsartan,generic_generic,0.986207,1,0.965517,A543,A543,1.0,0.971921,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_b245f27c8565a7532e1a,GENERIC:FORM_efdaacb3b3305d8b6cc1,generic,Chlorpromazine ( as hydrochloride),GENERIC:FORM_570d60f6d386ef4248de,generic,Chlorpromazine Hydrochloride,generic_generic,0.986207,2,0.931034,C461,C461,1.0,0.95523,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_60739c5c12fa8574c7e2,GENERIC:FORM_cf02797f3d956e2e9321,generic,Dabigatran etexilate (as mesilate),GENERIC:FORM_fcfce4f029831bbd1e0a,generic,Dabigatran Etexilate (as mesylate),generic_generic,0.986207,1,0.965517,D123,D123,1.0,0.971921,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_799f4d2f1101a5a4076f,GENERIC:FORM_817688622c405be7897c,generic,Levocetirizine (as Hydrochloride),GENERIC:FORM_aa13076afeeeb4829193,generic,Levocetirizine Hydrochloride,generic_generic,0.986207,2,0.931034,L123,L123,1.0,0.95523,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_bd09ad897f77950ffa0b,GENERIC:FORM_437fd5a9fb6e88fb8114,generic,Metoclopramide (As Hydrochloride),GENERIC:FORM_cfd83e275fb3bb1fa2e9,generic,Metoclopramide Hydrochloride,generic_generic,0.986207,2,0.931034,M324,M324,1.0,0.95523,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_e00dfbc83bde8ed227f4,GENERIC:FORM_3e0937a1e737511de00b,generic,Xylometazoline (as Hydrochloride),GENERIC:FORM_596e0781cce8aff3ad38,generic,Xylometazoline Hydrochloride,generic_generic,0.986207,2,0.931034,X453,X453,1.0,0.95523,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_faf35988d15b0c166647,GENERIC:FORM_958ec611290c950fd4ad,generic,Paracetamol + Phenylephrine HCl + Chlorpheniramine Maleate,GENERIC:FORM_acdfe4bf21eb6bab45d4,generic,Paracetamol +Phenylephrine HCl + Chlorphenamine Maleate,generic_generic,0.98575,2,0.96,P623,P623,1.0,0.964823,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_eebbad60d39bc56f78d5,GENERIC:FORM_c25abccf55a9e8314937,generic,Betahistamine Dihydrochloride,GENERIC:FORM_d5b507e5748b50c34192,generic,Betahistine Dihydrochloride,generic_generic,0.985714,2,0.928571,B323,B323,1.0,0.985714,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_e087237f9c138342ed79,GENERIC:FORM_00c1c903951110fd6832,generic,Betahistine (as dihydrochloride),GENERIC:FORM_d5b507e5748b50c34192,generic,Betahistine Dihydrochloride,generic_generic,0.985714,2,0.928571,B323,B323,1.0,0.985714,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_5c9495c0b974b753b938,GENERIC:FORM_f2a63529dd403ada051d,generic,Ciprofloxacin Hydrochloride,GENERIC:FORM_583c79f42ae3589d4e61,generic,Ciprofloxacin(as hydrochloride),generic_generic,0.985714,2,0.928571,C161,C161,1.0,0.953493,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_1b8f3f3d7efcb9c02064,GENERIC:FORM_dcd06b878688a573af50,generic,Daclastavir (As dihydrochloride),GENERIC:FORM_eaf79724d9099fd4672e,generic,Daclastavir Dihydrochloride,generic_generic,0.985714,2,0.928571,D242,D242,1.0,0.985714,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_dc164605e6e3d58a230c,GENERIC:FORM_59769f6596bd28dd2c28,generic,Dicycloverine (As hydrochloride),GENERIC:FORM_483bdeff09ce60e32a27,generic,Dicycloverine hydrochloride,generic_generic,0.985714,2,0.928571,D224,D224,1.0,0.953493,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_9f73fea53e11099937e5,GENERIC:FORM_dc618402991f1b209931,generic,Hydrocortisone,GENERIC:FORM_c82e6e2d829f086c9cab,generic,Hydrocotisone,generic_generic,0.985714,1,0.928571,H362,H362,1.0,0.985714,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_8ffb7917548d37940951,GENERIC:FORM_32cc576002135ea10752,generic,Nitroglycerin,GENERIC:FORM_10aed36a0261f969555d,generic,Nitroglycerine,generic_generic,0.985714,1,0.928571,N362,N362,1.0,0.985714,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_886bbd06c70e97096235,GENERIC:FORM_33a90da1518084d3f7f7,generic,Phenylephrine (as hydrochloride),GENERIC:FORM_b267f8aba0f437b327f8,generic,Phenylephrine hydrochloride,generic_generic,0.985714,2,0.928571,P541,P541,1.0,0.94958,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_30ff8eb143f56842d9ad,GENERIC:FORM_9a31a31c1da53caab69f,generic,Trimetazidime dihydrochloride,GENERIC:FORM_27d2d275e510743eac72,generic,Trimetazidine Dihydrochloride,generic_generic,0.985714,1,0.964286,T653,T653,1.0,0.985714,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_e538d282e975c4d6fc75,GENERIC:FORM_246b6d83c682f9c5425b,generic,Trimetazidine (as hydrochloride),GENERIC:FORM_a4ecf75225c887a68b1c,generic,Trimetazidine Hydrochloride,generic_generic,0.985714,2,0.928571,T653,T653,1.0,0.953493,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_d53a70886961e56ad649,GENERIC:FORM_1205c31400502074e9c7,generic,Phenylephrine Hydrochloride + Chlorphenamine Maleate,GENERIC:FORM_05fe9aa2ed7aba824e3c,generic,Phenylephrine Hydrochloride + Chlorpheniramine Maleate,generic_generic,0.985454,2,0.959184,P541,P541,1.0,0.964032,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_4da4b64cf9ff6fe4f639,GENERIC:FORM_79adcc03d832f480d573,generic,Peritoneal Dialysis Solution with 1.5 Dextrose,GENERIC:FORM_5b011434b60dbadaf3e0,generic,Peritoneal Dialysis Solution With 4.25% Dextrose,generic_generic,0.985244,2,0.95122,P635,P635,1.0,0.984872,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_41ce3721e532cd60fce8,GENERIC:FORM_1678fc7246acf793bdce,generic,Peritoneal Dialysis Solution with 2.3% Dextrose,GENERIC:FORM_5b011434b60dbadaf3e0,generic,Peritoneal Dialysis Solution With 4.25% Dextrose,generic_generic,0.985244,2,0.95122,P635,P635,1.0,0.984872,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_c7c752950e134bc71340,GENERIC:FORM_f74b562e0980cbbdc432,generic,5% Dextrose in 0.3% Sodium Chloride,GENERIC:FORM_3d525489d55b88834795,generic,5% Dextrose In 0.9% Sodium Chloride,generic_generic,0.985185,1,0.962963,D236,D236,1.0,0.985185,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_e26220e6988ce0ae0798,GENERIC:FORM_ec7a2b9ecdee55a8f5c8,generic,Bendamustine (as hydrochloride),GENERIC:FORM_5b9c3599f5701d92f507,generic,Bendamustine Hydrochloride,generic_generic,0.985185,2,0.925926,B535,B535,1.0,0.951615,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_7b35e0f875fa2bec60a1,GENERIC:FORM_3d1d07ce6d576f0a77d8,generic,Cetirizine (as Dihydrochloride),GENERIC:FORM_af675743181e950300bd,generic,Cetirizine Dihydrochloride,generic_generic,0.985185,2,0.925926,C362,C362,1.0,0.985185,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_da7aa2f5388701571aa2,GENERIC:FORM_d0dca1ede3618af22266,generic,Moxifloxacin (as hydrochloride),GENERIC:FORM_0e4117925664a8d9bb1b,generic,Moxifloxacin Hydrochloride,generic_generic,0.985185,2,0.925926,M214,M214,1.0,0.951615,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_1a37922045f2ec81d69b,GENERIC:FORM_c531cea4226ff7ff256d,generic,Palonosetron (as hydrochloride),GENERIC:FORM_61da680a94748603dcf2,generic,Palonosetron hydrochloride,generic_generic,0.985185,2,0.925926,P452,P452,1.0,0.951615,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_d2a38d96821635cdd030,GENERIC:FORM_58f49def11899bb03e70,generic,Pioglitazone (As Hydrochloride),GENERIC:FORM_5745abc45c56e394f659,generic,Pioglitazone Hydrochloride,generic_generic,0.985185,2,0.925926,P243,P243,1.0,0.951615,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_4896a9c7ef89ba3ae3eb,GENERIC:FORM_c045640b6d5e1257c6d3,generic,Phenylephrine Hydrochloride + Bromphenamine Maleate,GENERIC:FORM_4e621cdfc36ef5fa18c2,generic,Phenylephrine Hydrochloride + Brompheniramine Maleate,generic_generic,0.985145,2,0.958333,P541,P541,1.0,0.963204,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_9b37f8a645991e26de8f,GENERIC:FORM_230da3d2e2e6fd3d9caf,generic,Ascorbic Acid + Zinc+ Cholecalciferol (Vitamiu D3),GENERIC:FORM_06e90a1a3f758ede1cca,generic,Ascorbic Acid + Zinc+ Colecalciferol (Vitamin D3),generic_generic,0.984872,2,0.95,A261,A261,1.0,0.984872,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_07f11b0bce4cb9595187,GENERIC:FORM_4a26eb88fb2294f31033,generic,Benzydamine Hydrochloride,GENERIC:FORM_ceb1165e06b6dd120c29,generic,Benzydamine(As Hydrochloride),generic_generic,0.984615,2,0.923077,B523,B523,1.0,0.94958,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_e5fb0f63ac546f78df17,GENERIC:FORM_841ea6dad297ed1afa58,generic,Betahistine (as hydrochloride),GENERIC:FORM_08c48d8dd499feab3c4f,generic,Betahistine Hydrochloride,generic_generic,0.984615,2,0.923077,B323,B323,1.0,0.94958,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_86d4ff999a5c875141d2,GENERIC:FORM_e2d86f51bdfd2377205e,generic,Bupivacaine As Hydrochloride,GENERIC:FORM_8b13edfc34cdb4d7b525,generic,Bupivacaine Hydrochloride,generic_generic,0.984615,2,0.923077,B112,B112,1.0,0.94958,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_73c1b6acb043f11dc928,GENERIC:FORM_684e8657d7074cddfba1,generic,Clindamycin As Hydrochloride),GENERIC:FORM_a7f19dde6bd2eac96e4b,generic,Clindamycin Hydrochloride,generic_generic,0.984615,2,0.923077,C453,C453,1.0,0.94958,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_0f76c0aadcd56e013947,GENERIC:FORM_917037fba2d36a5c707f,generic,Cotrimaxozole,GENERIC:FORM_f94c4cbb5b1f09b71ade,generic,Cotrimoxazole,generic_generic,0.984615,2,0.846154,C365,C365,1.0,0.984615,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_de0923072f6ca5daf793,GENERIC:FORM_f94c4cbb5b1f09b71ade,generic,Cotrimoxazole,GENERIC:FORM_c87d69ae7c91a19b211a,generic,Cotrimoxazolë,generic_generic,0.984615,1,0.923077,C365,C365,1.0,0.984615,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_854bcd6ebcf0f62ca203,GENERIC:FORM_caecc5e44b044eadfa15,generic,Dapagliflozin,GENERIC:FORM_caafa4bdb5f79a26b62d,generic,Dapaglifozin,generic_generic,0.984615,1,0.923077,D124,D124,1.0,0.984615,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_50cf854a3202155fa768,GENERIC:FORM_77f95eb554405d5fe515,generic,Doxorubicin (as Hydrochloride),GENERIC:FORM_61452c54da1583108ce8,generic,Doxorubicin Hydrochloride,generic_generic,0.984615,2,0.923077,D261,D261,1.0,0.94958,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_6081904433d55d7c15f7,GENERIC:FORM_bb0e6d0979098cd1d646,generic,Gemcitabine Hydrochloride,GENERIC:FORM_50ba920b9e5f06c4670b,generic,Gemcitabine(as hydrochloride),generic_generic,0.984615,2,0.923077,G523,G523,1.0,0.94958,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_ad5434198c0e5207873e,GENERIC:FORM_ea8a8f21acb864c84606,generic,Granisetron (as hydrochloride),GENERIC:FORM_7d7cb15d2ad43cb3bd26,generic,Granisetron Hydrochloride,generic_generic,0.984615,2,0.923077,G652,G652,1.0,0.94958,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_3c52d60b6e0ba9f4a9f5,GENERIC:FORM_b9398eeb16856ab43dac,generic,Hydroxyzine (as Hydrochloride),GENERIC:FORM_d713605522c9681dcb51,generic,Hydroxyzine Hydrochloride,generic_generic,0.984615,2,0.923077,H362,H362,1.0,0.94958,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_259da7bd81bb0170e76f,GENERIC:FORM_450491b20023d1c5c487,generic,Multivitamin,GENERIC:FORM_8422fd717ccca8d76a04,generic,Multivitamins,generic_generic,0.984615,1,0.923077,M431,M431,1.0,0.984615,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_2834f5442c415e4e141d,GENERIC:FORM_020a34443a55afb552d9,generic,Olopatadine (as hydrochloride,GENERIC:FORM_eab8720582a96d086217,generic,Olopatadine Hydrochloride,generic_generic,0.984615,2,0.923077,O413,O413,1.0,0.94958,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_e79118ac6797cc8e20ba,GENERIC:FORM_dcae93e278776828f7ed,generic,Ondansetron (as Hydrochloride),GENERIC:FORM_be9b9b124a54731d224d,generic,Ondansetron hydrochloride,generic_generic,0.984615,2,0.923077,O535,O535,1.0,0.94958,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_c0b43dc316486e62b894,GENERIC:FORM_ed5f5eb27e18d4b76ca6,generic,Pramipexole (as hydrochloride),GENERIC:FORM_25e0da30b3f671bf4737,generic,Pramipexole Hydrochloride,generic_generic,0.984615,2,0.923077,P651,P651,1.0,0.94958,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_ff911a6aa7525b67b68d,GENERIC:FORM_4b5adc2ed887a37c53c7,generic,Terbinafine (As Hydrochloride),GENERIC:FORM_fd4326cdcba4dd71e9dd,generic,Terbinafine Hydrochloride,generic_generic,0.984615,2,0.923077,T615,T615,1.0,0.94958,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
