canonical_name_id,canonical_name,alias_name_id,alias_name,name_type,normalization_key,shared_formulation_ids,review_classification,classification_basis,verification_status
GENERIC:FORM_01f78908572c528f6b23,Cefalexin(As Monohydrate),GENERIC:FORM_cb9516d4d63d07b735a2,Cefalexin (As Monohydrate),generic,cefalexinasmonohydrate,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_86e590362a6b90efeb9c,Cefazolin (as sodium),GENERIC:FORM_2635d8bb689770b34eba,Cefazolin (as sodium ),generic,cefazolinassodium,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_be350d09010a3331b2cd,Cefepime (as hydrochloride with arginine),GENERIC:FORM_016d196b3d3016f1f4db,Cefepime (As Hydrochloride) With Arginine,generic,cefepimeashydrochloridewitharginine,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_624814edcd65a89637f0,Cefepime Hydrochloride,GENERIC:FORM_03c6dc02ad8081410aea,Cefepime (hydrochloride),generic,cefepimehydrochloride,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_80130ff5444706d7fe1c,Cefepime(As Hydrochloride),GENERIC:FORM_cc8167efd07fd27bc45c,Cefepime (As Hydrochloride),generic,cefepimeashydrochloride,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_80130ff5444706d7fe1c,Cefepime(As Hydrochloride),GENERIC:FORM_48c6d5c3a7cb1c29d27f,Cefepime as (Hydrochloride),generic,cefepimeashydrochloride,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_fc7a2a90e79154e37831,Cefixime As Trihydrate,GENERIC:FORM_ed2f4853889e1d9e6983,Cefixime ( As Trihydrate),generic,cefiximeastrihydrate,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_fc7a2a90e79154e37831,Cefixime As Trihydrate,GENERIC:FORM_23c1bbbdc228ab2351b7,Cefixime (as trihydrate),generic,cefiximeastrihydrate,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_fc7a2a90e79154e37831,Cefixime As Trihydrate,GENERIC:FORM_2d5e559ae4c2bd898d23,CEFIXIME(AS TRIHYDRATE),generic,cefiximeastrihydrate,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_ade6948bd42defd0555d,Cefoperazone (As Sodium) + Sulbactam (As Sodium),GENERIC:FORM_b1d5148312b85bcc18df,Cefoperazone ( as sodium ) + Sulbactam ( as sodium ),generic,cefoperazoneassodium+sulbactamassodium,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_ff3d229def8871e13a62,Cefotaxime As Sodium,GENERIC:FORM_57ede2a580204e6db307,Cefotaxime (As Sodium),generic,cefotaximeassodium,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_2a4540c3d24c22a727d6,Cefoxitin (as Sodium),GENERIC:FORM_f521c4e09d7816812042,Cefoxitin (as sodium).,generic,cefoxitinassodium,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_aaa7cf3140daf299421d,Cefpodoxime(As Proxetil),GENERIC:FORM_5cd14ada87f530e3fbe8,Cefpodoxime ( As Proxetil),generic,cefpodoximeasproxetil,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_aaa7cf3140daf299421d,Cefpodoxime(As Proxetil),GENERIC:FORM_0f145f55fd81033ae900,Cefpodoxime (As Proxetil),generic,cefpodoximeasproxetil,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
BRAND:BRAND_c84784426228233f3a07,Ceftax,BRAND:BRAND_a0501a5366e2ae73f9d9,Ceft-Ax,brand,ceftax,FORM_b52c56d58e379a9f6fc2,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_b6699b7f21cc9e8dba54,Ceftazidime (as pentahydrate with sodium carbonate),GENERIC:FORM_6030c231069727225d27,Ceftazidime (as pentahydrate) (with sodium carbonate),generic,ceftazidimeaspentahydratewithsodiumcarbonate,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_b6699b7f21cc9e8dba54,Ceftazidime (as pentahydrate with sodium carbonate),GENERIC:FORM_e8c65bc0093b13963b18,Ceftazidime (as pentahydrate) with sodium carbonate,generic,ceftazidimeaspentahydratewithsodiumcarbonate,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_9b43f1b3ae26b62da3ab,Ceftizoxime(as sodium),GENERIC:FORM_bb266c2f61a8eb4d3a76,Ceftizoxime (as sodium),generic,ceftizoximeassodium,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_fd33a6a3921fa48468dd,Ceftriaxone (as sodium) + Sulbactam (as sodium,GENERIC:FORM_4f9852de0b641422c31c,Ceftriaxone (as sodium) + Sulbactam (as sodium),generic,ceftriaxoneassodium+sulbactamassodium,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_fd33a6a3921fa48468dd,Ceftriaxone (as sodium) + Sulbactam (as sodium,GENERIC:FORM_d507d67cacb733898a4e,Ceftriaxone (as sodium)+ Sulbactam (as sodium),generic,ceftriaxoneassodium+sulbactamassodium,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_429f464627d75a73e0fb,Ceftriaxone As Sodium,GENERIC:FORM_4b072bb4b8590a3a419b,Ceftriaxone (as sodium,generic,ceftriaxoneassodium,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_429f464627d75a73e0fb,Ceftriaxone As Sodium,GENERIC:FORM_6cd509c88b776d2fbbe3,Ceftriaxone (as sodium),generic,ceftriaxoneassodium,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_429f464627d75a73e0fb,Ceftriaxone As Sodium,GENERIC:FORM_c6657386311bc261be4e,Ceftriaxone(As Sodium),generic,ceftriaxoneassodium,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_2f3f1c0e1ea300286b39,CEFTRIAXONE SODIUM,GENERIC:FORM_7d2b2b8474781bfe2cf2,Ceftriaxone (Sodium),generic,ceftriaxonesodium,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_defa38de037cd704ff09,Cefuroxime As Sodium,GENERIC:FORM_4d0919913eaa65472892,Cefuroxime ( as sodium ),generic,cefuroximeassodium,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_defa38de037cd704ff09,Cefuroxime As Sodium,GENERIC:FORM_e75411f3b5cdf512a6be,Cefuroxime (As Sodium),generic,cefuroximeassodium,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_defa38de037cd704ff09,Cefuroxime As Sodium,GENERIC:FORM_2a7604de9557e754c643,Cefuroxime(As Sodium),generic,cefuroximeassodium,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_137e5b24943ef62575e6,Cefuroxime(As Axetil),GENERIC:FORM_b52c56d58e379a9f6fc2,Cefuroxime (as axetil),generic,cefuroximeasaxetil,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_3d1d07ce6d576f0a77d8,Cetirizine (as Dihydrochloride),GENERIC:FORM_d1419360fa24b57a4dbb,Cetirizine (as Dihydrochloride ),generic,cetirizineasdihydrochloride,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_d32b5e117e3af0ede3c1,Cetirizine (as dihydrochloride) + Phenylephrine hydrochloride,GENERIC:FORM_4e885838ee026ba82284,Cetirizine (as Dihydrochloride) + Phenylephrine. Hydrochloride,generic,cetirizineasdihydrochloride+phenylephrinehydrochloride,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_efdaacb3b3305d8b6cc1,Chlorpromazine ( as hydrochloride),GENERIC:FORM_5bb4caea7ffc3c52a875,Chlorpromazine ( as hydrochloride ),generic,chlorpromazineashydrochloride,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_d6eb71e66bc290283e01,Cholecalciferol (Vitamin D3,GENERIC:FORM_e199cf81672e8281c0d9,Cholecalciferol (Vitamin D3),generic,cholecalciferolvitamind3,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_5eb4f1e67ee73f6fac08,Cholecalciferol (Vitamin D3)+ Minerals,GENERIC:FORM_0633d8e44c12017e5a64,Cholecalciferol (Vitamin D3) + Minerals,generic,cholecalciferolvitamind3+minerals,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
BRAND:BRAND_1435c5811f40bf580629,Ciferol-D,BRAND:BRAND_0aa12fe1726faddeebf7,Ciferol -D,brand,ciferold,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
BRAND:BRAND_5781e8590deb522dba37,Cilzec A,BRAND:BRAND_bab07f22f8752c56066d,Cilzec-A,brand,cilzeca,FORM_c8df68cddf8dbfe21ed9,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_f2a63529dd403ada051d,Ciprofloxacin Hydrochloride,GENERIC:FORM_5ffbde56d155a68b6cfb,Ciprofloxacin (hydrochloride),generic,ciprofloxacinhydrochloride,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_583c79f42ae3589d4e61,Ciprofloxacin(as hydrochloride),GENERIC:FORM_7f3e98279435737e2199,Ciprofloxacin ( as Hydrochloride ),generic,ciprofloxacinashydrochloride,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_583c79f42ae3589d4e61,Ciprofloxacin(as hydrochloride),GENERIC:FORM_689947dcbeff006f2814,Ciprofloxacin (as Hydrochloride),generic,ciprofloxacinashydrochloride,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_4e8fdff1692ce95df96e,Cisatracurium (as besilate),GENERIC:FORM_521b7d1177086c939b84,Cisatracurium ( As Besilate),generic,cisatracuriumasbesilate,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_4eb925482fd3b568b2a5,Citicoline (as sodium),GENERIC:FORM_8883fed8a1b68e353aef,Citicoline ( as Sodium ),generic,citicolineassodium,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_684e8657d7074cddfba1,Clindamycin As Hydrochloride),GENERIC:FORM_5c77a449cbd587ef81bd,Clindamycin (As Hydrochloride),generic,clindamycinashydrochloride,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_b6f5667c425294bf8550,Clindamycin(As Phosphate),GENERIC:FORM_d796a9e808951f8005b3,Clindamycin (as phosphate),generic,clindamycinasphosphate,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_2412dc44ca55f44d546a,Clobetasol Propionate,GENERIC:FORM_cbd1c870f4bfeb2f0626,Clobetasol Propionate.,generic,clobetasolpropionate,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_31124586b307067bcf91,Clopidogrel(As Bisulfate),GENERIC:FORM_3ade755b49f5540186d2,Clopidogrel (as bisulfate),generic,clopidogrelasbisulfate,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_93e7ace5e4c20bbbe8b8,Clotrimazole + Gentamicin (As Sulfate) +Betamethasone (As Dipropionate),GENERIC:FORM_e9727d2d0fb073e899a1,Clotrimazole + Gentamicin (as sulfate) + Betamethasone (as dipropionate),generic,clotrimazole+gentamicinassulfate+betamethasoneasdipropionate,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_d6c3640a886bb7e75cce,Co Amoxiclav,GENERIC:FORM_87773dfb1d5a21aed522,Co - Amoxiclav,generic,coamoxiclav,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_d6c3640a886bb7e75cce,Co Amoxiclav,GENERIC:FORM_57f26fcfa00290de0ae3,Co-Amoxiclav,generic,coamoxiclav,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
BRAND:BRAND_b1693b7342f1d928c11d,Co-Zincretin 50/500,BRAND:BRAND_df02664a1066678a63e7,Co-Zincretin 50/ 500,brand,cozincretin50/500,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_b77346773b263f251f18,Coleus Amboinicus Lour. (Oregano Leaf),GENERIC:FORM_1957f593acea33435374,Coleus amboinicus Lour. (Oregano) Leaf,generic,coleusamboinicuslouroreganoleaf,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
BRAND:BRAND_dd9d2b8e1f9780f92a39,Cosec 40,BRAND:BRAND_b49a55921091319a81ec,COSEC-40,brand,cosec40,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_f94c4cbb5b1f09b71ade,Cotrimoxazole,GENERIC:FORM_d61f2504c504f3f70815,Co-trimoxazole,generic,cotrimoxazole,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
BRAND:BRAND_3572258820a3579be40e,DAILY-C,BRAND:BRAND_55654f3d15da3ca26b85,DAILY - C,brand,dailyc,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
BRAND:BRAND_918da655942ed5da895f,Dalacin C,BRAND:BRAND_7e4e891485633563662a,Dalacin-C,brand,dalacinc,FORM_5c77a449cbd587ef81bd,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_ea57f6ee7720ba7431bc,Dexamethasone + Neomycin (as sulfate) + Polymyxin-BSulfate,GENERIC:FORM_a7933b1facb256abae19,Dexamethasone + Neomycin (as sulfate) + Polymyxin B Sulfate,generic,dexamethasone+neomycinassulfate+polymyxinbsulfate,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_ea57f6ee7720ba7431bc,Dexamethasone + Neomycin (as sulfate) + Polymyxin-BSulfate,GENERIC:FORM_58a70710f30ddeb90502,Dexamethasone + Neomycin (As Sulfate) + Polymyxin-B Sulfate,generic,dexamethasone+neomycinassulfate+polymyxinbsulfate,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_ea57f6ee7720ba7431bc,Dexamethasone + Neomycin (as sulfate) + Polymyxin-BSulfate,GENERIC:FORM_d9051b1fa30a5736efd6,Dexamethasone + Neomycin (as sulfate) + Polymyxin-B-Sulfate,generic,dexamethasone+neomycinassulfate+polymyxinbsulfate,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_f3d1a43209a616ec428b,Dexamethasone Phosphate(As Sodium),GENERIC:FORM_335c5478f05adc9dcd80,Dexamethasone Phosphate (As Sodium),generic,dexamethasonephosphateassodium,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_98e16625d4a97f71ae5c,Diclofenac (as Diethylamine),GENERIC:FORM_85a7608defdc82fa1bb3,Diclofenac (As Diethyla Mine),generic,diclofenacasdiethylamine,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_434282efd4e92cbfb0c9,Diclofenac (as diethylamine) + Methyl Salicylate + Levomenthol +Linum usitatissimum (Linseed) Seed,GENERIC:FORM_7759dc182d930deac253,Diclofenac (as Diethylamine) + Methyl Salicylate + Levomenthol + Linum usitatissimum (Linseed) Seed,generic,diclofenacasdiethylamine+methylsalicylate+levomenthol+linumusitatissimumlinseedseed,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_789b6b3b04b2f76dd838,Diclofenac Sodium (as diethylamine),GENERIC:FORM_f65c3c4d37feb72bff20,Diclofenac Sodium( as diethylamine),generic,diclofenacsodiumasdiethylamine,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_fc832beb2e49db70a5f4,Diosmin Hesperidin,GENERIC:FORM_0967ec63e7b1ddcb4e2a,Diosmin Hesperidin.,generic,diosminhesperidin,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_6c5f629147fa5880071b,Diosmin+Hesperidin,GENERIC:FORM_08f725eb40148e8e3b95,Diosmin + Hesperidin,generic,diosmin+hesperidin,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_6c5f629147fa5880071b,Diosmin+Hesperidin,GENERIC:FORM_04bd5cfe331c12d7f44d,Diosmin+ Hesperidin,generic,diosmin+hesperidin,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_763778ff22509dd858c1,Diphenhydramine Hydrochloride,GENERIC:FORM_a28e4733c4af1adb4949,Diphenhydramine hydrochloride.,generic,diphenhydraminehydrochloride,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
BRAND:BRAND_663b27d366a4116a1dea,Diprivan,BRAND:BRAND_c11caea1ce011e78c952,Diprivan®,brand,diprivan,FORM_f8c561d6efd4cd8abc70,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_c74c06305df8920f23e8,dl-Alpha Tocopherol (Vitamin E),GENERIC:FORM_a599abd8d9c14fb1bbee,DL-Alpha-Tocopherol (Vitamin E),generic,dlalphatocopherolvitamine,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_d2f320cdb928ec7a378b,Dl-Alpha Tocopheryl Acetate (Vitamin E),GENERIC:FORM_a1e86ca6f41ca7deffe4,dl-alpha Tocopheryl Acetate (Vitamin E).,generic,dlalphatocopherylacetatevitamine,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_d2f320cdb928ec7a378b,Dl-Alpha Tocopheryl Acetate (Vitamin E),GENERIC:FORM_18c46e319594040ad765,Dl-Alpha-Tocopheryl Acetate (Vitamin E),generic,dlalphatocopherylacetatevitamine,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_1a8aeacdfd54e93fcc96,Econazole nitrate + Triamcinolone acetonide +Gentamicin (as sulfate),GENERIC:FORM_5b4108340b0874698d83,Econazole Nitrate + Triamcinolone Acetonide + Gentamicin (as sulfate),generic,econazolenitrate+triamcinoloneacetonide+gentamicinassulfate,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
BRAND:BRAND_8a3761c93e6163a578a5,Efficascent Oil - Extra Strength,BRAND:BRAND_5f9363b37e3544dbcf8c,Efficascent Oil – Extra Strength,brand,efficascentoilextrastrength,FORM_60aba9d139191d0bf088,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
BRAND:BRAND_28c119e9ba551d50590d,Efficascent Relaxscent Oil - Calm,BRAND:BRAND_61322bde9360f7ea6591,Efficascent Relaxscent Oil – Calm,brand,efficascentrelaxscentoilcalm,FORM_3cf6d7bd5bed567d86cd,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
BRAND:BRAND_35de4872ee64b751f68f,Efficascent Relaxscent Oil - Intense,BRAND:BRAND_fd43b379cc77918b91f2,Efficascent Relaxscent Oil – Intense,brand,efficascentrelaxscentoilintense,FORM_3cf6d7bd5bed567d86cd,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_7552bd5a5137ffa2dbc5,Empagliflozin + Metformin hydrochloride,GENERIC:FORM_e1d591a49bb1d5ff2204,Empagliflozin + Metformin hydrochloride.,generic,empagliflozin+metforminhydrochloride,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
BRAND:BRAND_260c89a2f737fefea946,Enervon C,BRAND:BRAND_e7bd898221b8f7fef9d2,Enervon-C,brand,enervonc,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_1ac7a62ec4b4b9e87da4,Eptacog alfa activated,GENERIC:FORM_b0ad560806b11fc67816,Eptacog alfa (activated),generic,eptacogalfaactivated,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_1834c50579cf98b00d99,Erlotinib (as hydrochloride,GENERIC:FORM_8a87c27799bbdbd1a74a,Erlotinib (as hydrochloride),generic,erlotinibashydrochloride,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
GENERIC:FORM_1834c50579cf98b00d99,Erlotinib (as hydrochloride,GENERIC:FORM_e171e57b61bb9a786fc7,Erlotinib (as hydrochloride).,generic,erlotinibashydrochloride,,normalization_duplicate,"same entity type and name after removing visual formatting, trademark symbols, spaces, hyphens, and capitalization; pharmacologic + and / separators are preserved",automatically_normalized_not_lasa
